#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	http
#open	2025-08-01-14-24-47
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	trans_depth	method	host	uri	referrer	version	user_agent	origin	request_body_len	response_body_len	status_code	status_msg	info_code	info_msg	tags	username	password	proxied	orig_fuids	orig_filenames	orig_mime_types	resp_fuids	resp_filenames	resp_mime_types
#types	time	string	addr	port	addr	port	count	string	string	string	string	string	string	string	count	count	count	string	count	string	set[enum]	string	string	set[string]	vector[string]	vector[string]	vector[string]	vector[string]	vector[string]	vector[string]
1723680975.818959	CV5Ykz4bQfJUbrbPBi	10.8.15.133	49885	72.5.43.29	80	1	GET	72.5.43.29	/	-	1.1	Mozilla / 5.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.0.3705)	-	0	94	400	Bad Request	-	-	(empty)	-	-	-	-	-	-	Ftq4ni4kUyytqxSjp2	-	text/html
1723680982.660112	CHu88w1graOPlyMtL4	10.8.15.133	49886	72.5.43.29	80	1	GET	72.5.43.29	/	-	1.1	Mozilla / 5.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.0.3705)	-	0	94	400	Bad Request	-	-	(empty)	-	-	-	-	-	-	F8qT7P1ohhQXpUTNt5	-	text/html
1723680986.523941	CmzXKn2cZze47LweQa	10.8.15.133	49891	72.5.43.29	80	1	GET	72.5.43.29	/	-	1.1	Mozilla / 5.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.0.3705)	-	0	94	400	Bad Request	-	-	(empty)	-	-	-	-	-	-	FGfMbSyAfQBcj1rI4	-	text/html
1723680990.391966	CyZdO14nT8ZNzPZKik	10.8.15.133	49898	72.5.43.29	80	1	GET	72.5.43.29	/	-	1.1	Mozilla / 5.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.0.3705)	-	0	94	400	Bad Request	-	-	(empty)	-	-	-	-	-	-	FhrmCsmP7JaH112vg	-	text/html
1723680994.843801	CrxQwO26YzkExl1jIc	10.8.15.133	49901	72.5.43.29	80	1	GET	72.5.43.29	/	-	1.1	Mozilla / 5.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.0.3705)	-	0	94	400	Bad Request	-	-	(empty)	-	-	-	-	-	-	FROTZDkPKRr6jBzp	-	text/html
1723681000.674471	CgCgko3rLLgJTYNdG7	10.8.15.133	49902	72.5.43.29	80	1	GET	72.5.43.29	/	-	1.1	Mozilla / 5.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.0.3705)	-	0	94	400	Bad Request	-	-	(empty)	-	-	-	-	-	-	FU5D3v2geOzXxGCgkd	-	text/html
1723681006.223359	C5n3tU3npjatyVtiA	10.8.15.133	49904	72.5.43.29	80	1	GET	72.5.43.29	/	-	1.1	Mozilla / 5.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.0.3705)	-	0	94	400	Bad Request	-	-	(empty)	-	-	-	-	-	-	FkGYxb19rtGMhsnFik	-	text/html
1723681013.189457	CPTi8T126BftXsLJf2	10.8.15.133	49906	72.5.43.29	80	1	GET	72.5.43.29	/	-	1.1	Mozilla / 5.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.0.3705)	-	0	94	400	Bad Request	-	-	(empty)	-	-	-	-	-	-	F6U1od1CkRDbljvq0k	-	text/html
1723681018.917530	Csnb103p8WB5rhezsj	10.8.15.133	49907	72.5.43.29	80	1	GET	72.5.43.29	/	-	1.1	Mozilla / 5.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.0.3705)	-	0	94	400	Bad Request	-	-	(empty)	-	-	-	-	-	-	FhJ8HE4NF7d3sGt0oh	-	text/html
1723681026.263547	CEzRL1qGv52wA5Krg	10.8.15.133	49908	72.5.43.29	80	1	GET	72.5.43.29	/	-	1.1	Mozilla / 5.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.0.3705)	-	0	94	400	Bad Request	-	-	(empty)	-	-	-	-	-	-	FELIEE1KVVDL2C5ncc	-	text/html
1723681032.790381	C2Jpz04ttBNApMrWOc	10.8.15.133	49909	72.5.43.29	80	1	GET	72.5.43.29	/	-	1.1	Mozilla / 5.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.0.3705)	-	0	94	400	Bad Request	-	-	(empty)	-	-	-	-	-	-	Fo7PDt2Yjm9Ugsd3O5	-	text/html
1723681037.630532	C9gTVV1LJlMJWtg2a	10.8.15.133	49910	72.5.43.29	80	1	GET	72.5.43.29	/	-	1.1	Mozilla / 5.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.0.3705)	-	0	94	400	Bad Request	-	-	(empty)	-	-	-	-	-	-	F2KEmD3kz31fEhN9ha	-	text/html
1723681043.230910	Ci0BMaV7ZS47NXTVa	10.8.15.133	49912	72.5.43.29	80	1	GET	72.5.43.29	/	-	1.1	Mozilla / 5.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.0.3705)	-	0	94	400	Bad Request	-	-	(empty)	-	-	-	-	-	-	FfYHXv3Bpd2jRSvQvf	-	text/html
1723681050.323085	CPifG24GJqz00uQ9pf	10.8.15.133	49913	72.5.43.29	80	1	GET	72.5.43.29	/	-	1.1	Mozilla / 5.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.0.3705)	-	0	94	400	Bad Request	-	-	(empty)	-	-	-	-	-	-	FJbOKK2VgTVnFMzve3	-	text/html
1723681056.322087	C1aHTE44KIP86wT7Ti	10.8.15.133	49914	72.5.43.29	80	1	GET	72.5.43.29	/	-	1.1	Mozilla / 5.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.0.3705)	-	0	94	400	Bad Request	-	-	(empty)	-	-	-	-	-	-	F8cT4T2cSvaBxTbJe9	-	text/html
1723681060.099936	CqHYYw1xQ7XPpg5uF2	10.8.15.133	49915	72.5.43.29	80	1	GET	72.5.43.29	/	-	1.1	Mozilla / 5.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.0.3705)	-	0	94	400	Bad Request	-	-	(empty)	-	-	-	-	-	-	FzDfL04ZdrfIaukl6l	-	text/html
1723681063.593064	CJUJHB3FU6Tq0jW3ki	10.8.15.133	49916	72.5.43.29	80	1	GET	72.5.43.29	/	-	1.1	Mozilla / 5.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.0.3705)	-	0	94	400	Bad Request	-	-	(empty)	-	-	-	-	-	-	FtuGNCBlg9JgOgnU2	-	text/html
1723681070.563338	CDaRtu49Z6MsfP5hbb	10.8.15.133	49917	72.5.43.29	80	1	GET	72.5.43.29	/	-	1.1	Mozilla / 5.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.0.3705)	-	0	94	400	Bad Request	-	-	(empty)	-	-	-	-	-	-	FiqmO1ZH4jfzRbADj	-	text/html
